"zip","city","brand","store_name","product_ean","product_desc","product_img","original_price","new_price","discount_dkk","discount_percent","stock","stock_unit","start_time","end_time","last_update"
"3600","Frederikssund","netto","Netto Frederikssund","5707196304053","JULEMEDISTER VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4ea85eea3779f38e07b19737b8d29d8b",35.11,26,9.11,25.95,1,"each","2025-11-27T13:36:55.000Z","2025-11-29T22:59:59.000Z","2025-11-27T14:39:06.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5713507059512","ØKO FRAICHE 9% LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",14.09,9,5.09,36.12,1,"each","2025-11-27T09:24:45.000Z","2025-11-29T22:59:59.000Z","2025-11-27T14:39:06.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701205005320","FULDKORNSBOLLER SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7c939fa1-a390-428e-94d5-1f51f9a55e2c",27.99,22,5.99,21.4,2,"each","2025-11-27T14:47:49.000Z","2025-11-29T22:59:59.000Z","2025-11-27T14:48:12.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5710405641603","LAMMECULOTTE PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/66c59e9e-fdb0-4901-bf03-9dea0d4fe8c9",80.28,55,25.28,31.49,2,"each","2025-11-27T13:18:19.000Z","2025-11-29T22:59:59.000Z","2025-11-27T15:09:20.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712878030885","KØDBOLLER 300G VELSMAG",NA,25,19,6,24,3,"each","2025-11-27T13:29:15.000Z","2025-11-29T22:59:59.000Z","2025-11-27T15:09:20.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712877953017","SKYR MANGO/PASS EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,8,7.95,49.84,3,"each","2025-11-28T06:04:52.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:05:30.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","8000070073012","CAFFÉ LATTE LAVAZZA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/648e1fc5c80b59eb59dc345c96bccb63",10,7,3,30,3,"each","2025-11-27T16:17:41.000Z","2025-12-28T22:59:59.000Z","2025-11-27T16:18:02.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5745000625635","PROTEIN HINDBÆR BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1503728d1933dcea46829a40716affd2",16,12,4,25,2,"each","2025-11-27T16:24:10.000Z","2025-12-31T22:59:59.000Z","2025-11-27T16:24:32.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","3412290071801","FLØDEOST URTER PAYSON BRETO",NA,22,17,5,22.73,4,"each","2025-11-27T13:49:36.000Z","2025-12-31T22:59:59.000Z","2025-11-27T16:54:35.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5707196332018","KOTELETTER VELSMAG",NA,40.3,26,14.3,35.48,1,"each","2025-11-27T13:28:26.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:54:35.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712878243490","FLÆSK I SKIVER PREMIEUR",NA,45,30,15,33.33,6,"each","2025-11-27T13:37:24.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:54:35.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5703855100936","GRATINERINGSMIX REVET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",30,23,7,23.33,1,"each","2025-11-27T13:50:10.000Z","2025-12-31T22:59:59.000Z","2025-11-27T17:54:41.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712878226936","SKINKESCHNITZLE VELSMAG",NA,20,15,5,25,3,"each","2025-11-27T13:34:21.000Z","2025-11-29T22:59:59.000Z","2025-11-27T18:09:38.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701205001582","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73",13.53,7,6.53,48.26,10,"each","2025-11-27T14:42:49.000Z","2025-11-28T22:59:59.000Z","2025-11-27T18:24:45.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5707196217704","ÅLERØGET SALAMI GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4f40a98496c809cc525de2a9120ec029",30,22,8,26.67,2,"each","2025-11-17T10:58:10.000Z","2025-12-26T22:59:59.000Z","2025-11-27T18:24:45.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701246106727","RUGBRØDSBOLLER KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f2c6a041-f36a-455b-88af-05dcffb26986",24,12,12,50,6,"each","2025-11-27T14:49:05.000Z","2025-11-29T22:59:59.000Z","2025-11-27T18:39:52.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5713507060044","CHILIMAYO LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bc06b7f0565bce8ab99225eae4350cd9",22.25,12,10.25,46.07,10,"each","2025-11-27T13:05:02.000Z","2025-11-30T22:59:59.000Z","2025-11-27T19:09:53.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","7311070014488","HÖNÖ BOHUSKAKA PÅGEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca4d096bf0964b2528e40434bda63aff",22,11,11,50,10,"each","2025-11-27T14:19:27.000Z","2025-11-29T22:59:59.000Z","2025-11-27T19:39:56.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712877240681","RIBS TERIYAKI NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c81734ae887664293c90803a7732789d",32,16,16,50,8,"each","2025-11-27T13:29:31.000Z","2025-11-30T22:59:59.000Z","2025-11-27T20:25:07.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5707196222371","GRILLPØLSER STEFF H.","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b43329c65e64f49b1c42288fc4c0cb7",55,28,27,49.09,10,"each","2025-11-27T13:51:39.000Z","2025-12-31T22:59:59.000Z","2025-11-27T20:55:10.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5740036001460","MEXI PORK NECK SLOW COOKED","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",39,31,8,20.51,2,"each","2025-11-28T05:27:08.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:27:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000521040","SKAGENSSALAT SØNDER FRIST","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a4709466223c99d41893800622b33b0",12,9,3,25,23,"each","2025-11-28T05:35:16.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:35:41.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000521057","KRABBESALAT SØNDER FRIST","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8f55d404f4c1ae208df64d8446a652e0",12,9,3,25,5,"each","2025-11-28T05:35:47.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:36:13.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000520913","HØNSESALAT SØNDER FRIST","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a1575c6309eb74d77f60ede10c3d9d3",12,9,3,25,14,"each","2025-11-28T05:36:01.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:36:23.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704068017134","ÆGTE K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1557b4c2fd83991b31a8ae4b9bc5b984",14,11,3,21.43,2,"each","2025-11-28T05:37:41.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:38:05.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5760466849043","45+ ML SKIVER KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6257bb917cc82641437dc84793bcc46b",49,39,10,20.41,5,"each","2025-11-28T05:48:57.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:49:17.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5760466985352","45+ ML SKIVER RIBERHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4798adf1421681e52df104ef8fe98f2c",49,38,11,22.45,7,"each","2025-11-28T05:48:46.000Z","2025-12-31T22:59:59.000Z","2025-11-28T05:49:17.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5710326020679","VANILJE YOGHURT PROTEIN LAB","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cc94f8662a526aa9f8c4b7395322fac6",12,9,3,25,5,"each","2025-11-28T06:12:43.000Z","2025-12-11T22:59:59.000Z","2025-11-28T06:13:07.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712877397828","DRIK YOG CITRON EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1ff4b5647adb59826be402e0a6e824fc",7,4,3,42.86,5,"each","2025-11-28T06:12:30.000Z","2025-12-16T22:59:59.000Z","2025-11-28T06:13:07.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5711953195150","MOUSSE BANOFEE ARLA PROTEIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b7ab0535647b8a943fcee66f0c1916c",12,9,3,25,1,"each","2025-11-28T06:12:57.000Z","2025-12-24T22:59:59.000Z","2025-11-28T06:13:17.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701319000532","FEDT M/LØG OK","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1b5f30c3fd018ae98fab7be6f738f354",18,8,10,55.56,75,"each","2025-11-27T13:50:42.000Z","2025-11-30T22:59:59.000Z","2025-11-28T06:22:51.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000501929","TUNSALAT GRAASTEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e3fee9e3b24ca4a95e305d99b9f84870",10,5,5,50,52,"each","2025-11-27T13:21:54.000Z","2025-11-30T22:59:59.000Z","2025-11-28T06:22:51.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000520920","KYLLING-BACON SØNDER FRIST","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/53f11a3fb3e29f981024db7f4cf93a53",12,9,3,25,6,"each","2025-11-28T05:35:34.000Z","2025-12-31T22:59:59.000Z","2025-11-28T06:22:51.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","57067544","KØDPØLSE 3-STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/01209a16-89a6-482b-8c0a-591e9254a8de",20.05,11,9.05,45.14,9,"each","2025-11-27T07:40:18.000Z","2025-11-29T22:59:59.000Z","2025-11-27T07:40:38.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","57067698","JÆGERPØLSE 3-STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/07daf099-9105-4a99-a16b-7ccf87ad3721",20.05,11,9.05,45.14,10,"each","2025-11-27T07:40:41.000Z","2025-12-01T22:59:59.000Z","2025-11-27T20:24:19.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712873509881","PITA FULDKORN PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7341cb76-666d-4061-9404-5a7ccb76681e",23.56,18,5.56,23.6,1,"each","2025-11-27T06:34:33.000Z","2025-11-28T22:59:59.000Z","2025-11-27T06:34:57.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712873999224","BAGUETTE BAKERSFIELD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a0c988d5ec112ac7c646271a7c64797",12.01,9,3.01,25.06,2,"each","2025-11-27T06:35:19.000Z","2025-11-30T22:59:59.000Z","2025-11-27T06:35:39.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701246001060","BURGER FULDKORN KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0ea72433-4584-4cc5-bd47-2338534757c1",24.23,13,11.23,46.35,1,"each","2025-11-27T06:37:47.000Z","2025-11-28T22:59:59.000Z","2025-11-27T06:38:11.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712874555948","PØLSEBRØD BAKERSFIELD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9fdaa145a690651623c44e9277bc15cf",15.01,12,3.01,20.05,2,"each","2025-11-27T06:40:13.000Z","2025-12-01T22:59:59.000Z","2025-11-27T06:40:32.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5713507064042","GRÆSK YOG 2% LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",32,25,7,21.88,1,"each","2025-11-27T06:41:02.000Z","2025-12-10T22:59:59.000Z","2025-11-27T06:41:24.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712874555931","HOTDOGBRØD BAKERSFIELD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8725289fa3ee5748adec7b63163d6bc1",15.01,10,5.01,33.38,8,"each","2025-11-27T06:40:36.000Z","2025-12-02T22:59:59.000Z","2025-11-27T13:23:09.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712878006880","OLIVEN M. MANDL LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/139a3e4a8f9e29ed9ce9d9fc8bcd9461",18.59,14,4.59,24.69,1,"each","2025-11-27T07:22:26.000Z","2025-11-28T22:59:59.000Z","2025-11-27T07:23:08.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5713507046963","PESTO PEBERFRUGT LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e9f120c89c8351ce63ae5d69ef69489",22.25,16,6.25,28.09,2,"each","2025-11-27T07:22:36.000Z","2025-11-29T22:59:59.000Z","2025-11-27T07:23:08.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701924361752","PESTO ROSSO LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/552ce861-6edb-4f9b-b43c-c60d43a48174",22.25,14,8.25,37.08,2,"each","2025-11-27T07:22:51.000Z","2025-11-30T22:59:59.000Z","2025-11-27T07:23:43.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712875565533","FYLDTE GRØNNE PEBRE LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5b7ff34a2de570c71dd854c45b70d8f5",20.13,16,4.13,20.52,1,"each","2025-11-27T07:23:16.000Z","2025-12-01T22:59:59.000Z","2025-11-27T07:23:43.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712876159977","CHILI HUMMUS LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74f68e6e1a9c37c5e97e3c6f9bfe2b91",20.13,16,4.13,20.52,1,"each","2025-11-27T07:23:03.000Z","2025-12-01T22:59:59.000Z","2025-11-27T07:23:43.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5711953107559","YOGHURT PEACH MELBA EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b969995bf9199388e2c2716e0bcbc60b",15.95,11,4.95,31.03,3,"each","2025-11-27T05:34:30.000Z","2025-11-29T22:59:59.000Z","2025-11-27T07:52:20.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5704000001023","GROVHK. POSTEJ STRYHNS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2bce8c33-5c7c-4340-8fbd-4bc6a80ddac5",15.6,11,4.6,29.49,5,"each","2025-11-27T07:58:09.000Z","2025-11-29T22:59:59.000Z","2025-11-27T07:58:37.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5700426291383","MINIMÆLK ARLA24","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a2527c58-ca4f-4aa0-9342-6586b8abdd67",13.5,10,3.5,25.93,1,"each","2025-11-27T06:05:29.000Z","2025-12-01T22:59:59.000Z","2025-11-27T08:37:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712876338082","PISKEFLØDE 36% EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d7ed6751421254c9c4f9bce1373a1f7b",27.95,22,5.95,21.29,1,"each","2025-11-27T06:12:31.000Z","2025-11-30T22:59:59.000Z","2025-11-27T08:37:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712874555924","BURGERBOLLER BAKERSFIELD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1baec91597e399be826425b8044ea762",15.09,10,5.09,33.73,7,"each","2025-11-27T06:39:06.000Z","2025-12-08T22:59:59.000Z","2025-11-28T07:22:21.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712876120144","BACH SCHINKE SMAGEN AF AARHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a9505a1dd47e7762dde568043c1a9183",19.08,11,8.08,42.35,5,"each","2025-11-27T07:44:04.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:22:42.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5709364540027","KNÆKBRØD RODFR. ALL IN ONE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f2536f7d7f47a7c7411446013718ec20",15,9,6,40,6,"each","2025-11-04T13:41:20.000Z","2025-12-28T22:59:59.000Z","2025-11-27T12:08:03.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5710328002864","ØKO SKUMMETMÆLK LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fb2b2729-a8c5-41b9-bcb6-1b37987787ac",16.15,11,5.15,31.89,11,"each","2025-11-27T05:40:39.000Z","2025-11-30T22:59:59.000Z","2025-11-27T12:08:03.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701205002015","KERNEGROV SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a04dab4f-8ca7-4307-b68f-6aa97f829eb0",25.54,10,15.54,60.85,1,"each","2025-11-28T07:13:15.000Z","2025-11-28T22:59:59.000Z","2025-11-28T07:14:39.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5711953205538","YOGHURT LEMON CHEASY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49efa4db96e1ed29a3c1ec7cf8ce6f9c",23.18,7,16.18,69.8,7,"each","2025-11-27T05:53:47.000Z","2025-11-30T22:59:59.000Z","2025-11-27T13:08:11.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5760466821599","SKUMMETMÆLK EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d405f913-7760-4a5b-8971-5b0f583f00f2",10.95,8,2.95,26.94,1,"each","2025-11-27T05:37:49.000Z","2025-11-30T22:59:59.000Z","2025-11-27T13:08:11.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5713300018082","INGEFÆR/HIND ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7c835ade-234b-4559-ad7f-eb3fa8274ec1",28,14,14,50,2,"each","2025-11-24T08:25:34.000Z","2025-11-30T22:59:59.000Z","2025-11-27T14:23:24.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701205001568","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4101f2f30cbd52f825218a0e66a13753",25.99,9,16.99,65.37,1,"each","2025-11-28T07:21:40.000Z","2025-11-28T22:59:59.000Z","2025-11-28T07:22:09.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712875127984","WRAP M/KYLLING NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1ed1d34ff6dc7571ee7d47a72eedff34",23.04,11,12.04,52.26,1,"each","2025-11-27T07:27:36.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:38:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5201008422916","BRØD C. HAVSALT TOTTIS BINGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6d667a049de36761d7bd6dca3938b6c8",10,7,3,30,9,"each","2025-11-04T13:53:04.000Z","2025-12-28T22:59:59.000Z","2025-11-27T14:53:33.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712875448768","KOGT SKINKE, ITAL. LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ebdc906d9cbdd557911588b833af9c89",12.82,8,4.82,37.6,39,"each","2025-11-27T07:18:40.000Z","2025-12-02T22:59:59.000Z","2025-11-27T15:08:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712872968672","SKYR NATUREL EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cb0e7ebf27aa121d4199ca4c72c9aa02",25.95,20,5.95,22.93,1,"each","2025-11-27T05:59:52.000Z","2025-12-01T22:59:59.000Z","2025-11-27T15:23:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","7311070031515","SOLSTYKKER PÅGEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fa671337-80bf-4ce5-86b3-640acbc6e028",24.13,10,14.13,58.56,1,"each","2025-11-27T07:23:44.000Z","2025-11-28T22:59:59.000Z","2025-11-27T15:23:27.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5707196343854","SALAMI HAPSER PÅLÆKKER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7d73451502fcdbdb1dfaff993fd4fe3d",12,10,2,16.67,5,"each","2025-11-04T14:50:20.000Z","2025-11-30T22:59:59.000Z","2025-11-27T15:53:36.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712877952898","SKYR BLÅBÆR EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,12,3.95,24.76,3,"each","2025-11-27T05:58:21.000Z","2025-11-28T22:59:59.000Z","2025-11-27T15:53:36.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5760466994781","MADLAVNINGSFLØDE 8% ARLA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6f9beb48-6b09-4c1d-914c-701d57a03e02",29.69,15,14.69,49.48,3,"each","2025-11-27T06:11:51.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:08:39.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5706911028939","FETA I TERN ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7c973433753ab68e57a61638f39086ba",28,17,11,39.29,18,"each","2025-11-12T08:20:37.000Z","2025-11-30T22:59:59.000Z","2025-11-27T16:23:38.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5412949099208","CHEESECAKE PHILADELPHIA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18,14,4,22.22,26,"each","2025-11-26T07:46:52.000Z","2025-11-30T22:59:59.000Z","2025-11-27T17:08:48.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5701246031210","ØKO FULDKORN BURGER KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4e4a0593-e952-4454-93e5-7bf2efbc262d",22.15,12,10.15,45.82,4,"each","2025-11-27T06:43:20.000Z","2025-12-04T22:59:59.000Z","2025-11-27T17:08:48.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5707196175974","STICKS CLASSIC GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0ee1bf08-202f-4295-8d2c-014b023af653",18,9,9,50,78,"each","2025-11-25T10:03:13.000Z","2025-12-28T22:59:59.000Z","2025-11-27T17:08:48.000Z"
"3600","Frederikssund","netto","Netto Frederikssund","5712871002698","STICKS SPICY GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8422a451-7880-4d9d-8551-78eddc57986e",18,9,9,50,72,"each","2025-11-25T10:03:29.000Z","2025-12-28T22:59:59.000Z","2025-11-27T17:08:48.000Z"
